BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,13,EZEQUIEL OSCAR GIGANTE,M,40
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,14,MARCELA VIVIANA AGUIRRE,F,44
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,15,GUILLERMO HERIBERTO MACLOUGHLIN,M,64
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,16,NOELIA SOLEDAD ACUÑA,F,43
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,17,AMALIO ALBERTO GONZALEZ,M,58
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,18,YANINA BELEN LIAS,F,34
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,19,MARTIN LUIS AUGUSTO,M,46
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,20,MARCELA ALEJANDRA AYESA,F,59
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,21,NESTOR ARIEL VIEYRA,M,57
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,22,VERONICA HERRERA,F,55
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,23,SILVIO OMAR PISTAGNESI,M,61
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,24,MARIA CRISTINA WAIS,F,59
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,25,RUBEN ALFREDO URRUTIPI,M,60
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,26,YESICA ROXANA DEL CURTO,F,38
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,27,MIGUEL ANGEL BRUNETTI,M,63
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,28,ALEJANDRA BEATRIZ BONARDI,F,56
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,29,CARLOS ALBERTO AYRES,M,52
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,30,MARIA DE LOS ANGELES BUDIÑO,F,38
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,31,JUAN MANUEL RAMIREZ,M,31
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,32,MIRTA NARZI WIDE,F,61
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,33,HUGO FERNANDO LARES,M,50
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,34,LAURA VIGO,F,50
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,35,OSVALDO DANIEL ROLON,M,45
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,SUPLENTES,1,CECILIA PIRES,F,40
